Rating,Title,Color,Brand,Link_Web,Num_Validation,E_comerce,Price
,"Notebook Dell Inspiron i15-3583-AS100P Intel Core - i7 8GB 256GB SSD 15,6” Placa Vídeo 2gb Windows 10",,,https://www.magazineluiza.com.br/notebook-dell-inspiron-i15-3583-as100p-intel-core-i7-8gb-256gb-ssd-156-placa-video-2gb-windows-10/p/226570300/in/nodl/,,Magazine Luiza,4.464.05
,Notebook Dell Inspiron 3583-UFS1S 8ª Geração Intel Core i5 8GB 256GB SSD 15.6” Linux Prata McAfee,,,https://www.magazineluiza.com.br/notebook-dell-inspiron-3583-ufs1s-8a-geracao-intel-core-i5-8gb-256gb-ssd-15-6-linux-prata-mcafee/p/fe59dg7dh7/in/nodl/,,Magazine Luiza,4.398.00
3,"Notebook 2 em 1 Positivo Duo C4128A-1 - Intel Celeron 4GB 128GB eMMC Touch Screen 11,6”",,,https://www.magazineluiza.com.br/notebook-2-em-1-positivo-duo-c4128a-1-intel-celeron-4gb-128gb-emmc-touch-screen-116/p/227754900/in/n2e1/,2,Magazine Luiza,1.994.05
"4,3","Notebook Samsung Book X30 Intel Core i5 8GB 1TB - 15,6” Windows 10",,,https://www.magazineluiza.com.br/notebook-samsung-book-x30-intel-core-i5-8gb-1tb-156-windows-10/p/225395500/in/nsbo/,31,Magazine Luiza,3.799.05
"4,2","Notebook Samsung Book X40 Intel Core i5 8GB 1TB - 15,6” Placa de Vídeo 2GB Windows 10",,,https://www.magazineluiza.com.br/notebook-samsung-book-x40-intel-core-i5-8gb-1tb-156-placa-de-video-2gb-windows-10/p/225395600/in/nsbo/,25,Magazine Luiza,3.894.05
5,"iPhone 12 Apple 128GB (PRODUCT)RED Tela 6,1” - Câm. Dupla 12MP iOS",,,https://www.magazineluiza.com.br/iphone-12-apple-128gb-product-red-tela-61-cam-dupla-12mp-ios/p/155598300/te/ip12/,4,Magazine Luiza,5.811.57
,"iPhone 12 Pro Max Apple 256GB Prateado 6,7” - Câm. Tripla 12MP iOS",,,https://www.magazineluiza.com.br/iphone-12-pro-max-apple-256gb-prateado-67-cam-tripla-12mp-ios/p/155596400/te/12pm/,,Magazine Luiza,9.764.07
"4,0","Notebook Samsung Book X30 Intel Core i5 8GB 1TB - 15,6” Windows 10",,,https://www.magazineluiza.com.br/notebook-samsung-book-x30-intel-core-i5-8gb-1tb-156-windows-10/p/225395400/in/nsbo/,45,Magazine Luiza,3.799.05
"4,5",Smart TV UHD 4K LED 50” LG 50UN8000PSD Wi-Fi - Bluetooth HDR Inteligência Artificial 4 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-uhd-4k-led-50-lg-50un8000psd-wi-fi-bluetooth-hdr-inteligencia-artificial-4-hdmi-2-usb/p/225377200/et/tv4k/,106,Magazine Luiza,2.659.05
"3,1",Smart TV LED 43” HQ HQSTV43NY Ultra HD 4K Netflix Youtube 2 HDMI 2 USB Wi-Fi,,,https://www.magazineluiza.com.br/smart-tv-led-43-hq-hqstv43ny-ultra-hd-4k-netflix-youtube-2-hdmi-2-usb-wi-fi/p/kfch8a023a/et/elit/,32,Magazine Luiza,1.673.10
,"Notebook Samsung Book X50 Intel Core i7 8GB 1TB - 15,6” Placa de Vídeo 2GB Windows 10",,,https://www.magazineluiza.com.br/notebook-samsung-book-x50-intel-core-i7-8gb-1tb-156-placa-de-video-2gb-windows-10/p/225395900/in/nsbo/,,Magazine Luiza,4.369.05
"4,9","iPhone 12 Apple 128GB Verde Tela 6,1” - Câm. Dupla 12MP iOS",,,https://www.magazineluiza.com.br/iphone-12-apple-128gb-verde-tela-61-cam-dupla-12mp-ios/p/155598500/te/ip12/,9,Magazine Luiza,5.811.57
"4,6",iPhone 11 64GB - Branco - Apple,,,https://www.magazineluiza.com.br/iphone-11-64gb-branco-apple/p/cb8k67k64h/te/ip11/,57,Magazine Luiza,4.682.55
"4,8","iPhone 11 Apple 128GB Preto 6,1” 12MP iOS - MHDH3BZ/A",,,https://www.magazineluiza.com.br/iphone-11-apple-128gb-preto-61-12mp-ios-mhdh3bz-a/p/155609300/te/ip11/,15,Magazine Luiza,4.230.57
"4,6",Smart TV LED 32'' HD Panasonic 32FS500B 2 HDMI 2 USB Wi-Fi Conversor Digital,,,https://www.magazineluiza.com.br/smart-tv-led-32-hd-panasonic-32fs500b-2-hdmi-2-usb-wi-fi-conversor-digital/p/ke1ja8gf97/et/elit/,87,Magazine Luiza,1.424.93
"3,4","Notebook Positivo Motion Red Q464C Intel Atom - Quad-Core 4GB 64GB eMMC 64GB Nuvem 14,1” LED",,,https://www.magazineluiza.com.br/notebook-positivo-motion-red-q464c-intel-atom-quad-core-4gb-64gb-emmc-64gb-nuvem-141-led/p/135301500/in/ptvm/,8,Magazine Luiza,1.749.00
"4,5","iPhone 11 Apple 128GB Branco 6,1” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-11-apple-128gb-branco-61-12mp-ios/p/155609400/te/ip11/,2,Magazine Luiza,4.230.57
5,"iPhone 12 Pro Max Apple 256GB Grafite 6,7” - Câm. Tripla 12MP iOS",,,https://www.magazineluiza.com.br/iphone-12-pro-max-apple-256gb-grafite-67-cam-tripla-12mp-ios/p/155596300/te/12pm/,2,Magazine Luiza,9.764.07
,"iPhone 12 Pro Max Apple 128GB Prateado 6,7” - Câm. Tripla 12MP iOS",,,https://www.magazineluiza.com.br/iphone-12-pro-max-apple-128gb-prateado-67-cam-tripla-12mp-ios/p/155596000/te/12pm/,,Magazine Luiza,8.369.07
5,"iPhone XR Apple 64GB (PRODUCT)RED 6,1” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-xr-apple-64gb-product-red-61-12mp-ios/p/155607700/te/ipxr/,6,Magazine Luiza,3.347.07
"4,8","iPhone 11 Apple 64GB Verde 6,1” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-11-apple-64gb-verde-61-12mp-ios/p/155611000/te/ip11/,6,Magazine Luiza,3.887.40
"4,2","iPhone SE Apple 128GB Branco 4,7” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-se-apple-128gb-branco-47-12mp-ios/p/155613600/te/ipse/,15,Magazine Luiza,2.975.07
5,"iPhone SE Apple 128GB (PRODUCT)RED 4,7” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-se-apple-128gb-product-red-47-12mp-ios/p/155613700/te/ipse/,3,Magazine Luiza,2.789.07
5,"iPhone 12 Apple 128GB Branco Tela 6,1” - Câm. Dupla 12MP iOS",,,https://www.magazineluiza.com.br/iphone-12-apple-128gb-branco-tela-61-cam-dupla-12mp-ios/p/155598200/te/ip12/,7,Magazine Luiza,5.811.57
"4,8","iPhone 11 Apple 128GB Branco 6,1” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-11-apple-128gb-branco-61-12mp-ios/p/155611200/te/ip11/,18,Magazine Luiza,4.230.57
,"Samsung Smart TV Crystal UHD TU7000 4K, Design sem Limites, Controle Único, Visual Livre de Cabos, Bluetooth, Processador Crystal 4K",,,https://www.magazineluiza.com.br/samsung-smart-tv-crystal-uhd-tu7000-4k-design-sem-limites-controle-unico-visual-livre-de-cabos-bluetooth-processador-crystal-4k/p/kk907ebgcg/et/elit/,,Magazine Luiza,2.499.00
"4,5","iPhone 11 Apple 64GB Branco 6,1” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-11-apple-64gb-branco-61-12mp-ios/p/155608800/te/ip11/,17,Magazine Luiza,3.887.40
4,"iPhone SE Apple 128GB Preto 4,7” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-se-apple-128gb-preto-47-12mp-ios/p/155613500/te/ipse/,21,Magazine Luiza,2.975.07
"4,9","iPhone 12 Apple 128GB Preto Tela 6,1”  - Câm. Dupla 12MP iOS",,,https://www.magazineluiza.com.br/iphone-12-apple-128gb-preto-tela-61-cam-dupla-12mp-ios/p/155598100/te/ip12/,9,Magazine Luiza,5.811.57
"3,9","iPhone 11 Apple 128GB (PRODUCT)RED 6,1” 12MP iOS - MHDK3BR/A",,,https://www.magazineluiza.com.br/iphone-11-apple-128gb-product-red-61-12mp-ios-mhdk3br-a/p/155611300/te/ip11/,11,Magazine Luiza,4.230.57
"4,3",Smart TV LED 43” TCL 43S6500 Full HD - Android Wi-Fi 2 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-led-43-tcl-43s6500-full-hd-android-wi-fi-2-hdmi-1-usb/p/193426800/et/elit/,297,Magazine Luiza,1.799.30
,"iPhone XR Apple 128GB Branco 6,1” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-xr-apple-128gb-branco-61-12mp-ios/p/155608200/te/ipxr/,,Magazine Luiza,3.626.07
"4,4","iPhone XR Apple 128GB Preto 6,1” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-xr-apple-128gb-preto-61-12mp-ios/p/155608100/te/ipxr/,12,Magazine Luiza,3.626.07
"2,7",Smart TV LED 50” HQ HQSTV50NY Ultra HD 4K Netflix Youtube 3 HDMI 2 USB Wi-Fi,,,https://www.magazineluiza.com.br/smart-tv-led-50-hq-hqstv50ny-ultra-hd-4k-netflix-youtube-3-hdmi-2-usb-wi-fi/p/jak42kk0k2/et/elit/,28,Magazine Luiza,2.249.91
"4,3","iPhone 11 Apple 64GB Preto 6,1” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-11-apple-64gb-preto-61-12mp-ios/p/155610500/te/ip11/,35,Magazine Luiza,3.887.40
,"iPhone 12 Apple 128GB Azul Tela 6,1” - Câm. Dupla 12MP iOS",,,https://www.magazineluiza.com.br/iphone-12-apple-128gb-azul-tela-61-cam-dupla-12mp-ios/p/155598400/te/ip12/,,Magazine Luiza,5.811.57
"3,7","Smartphone Samsung Galaxy S20 FE 256GB Cloud Navy - 8GB RAM Tela 6,5” Câm. Tripla + Selfie 32MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-256gb-cloud-navy-8gb-ram-tela-65-cam-tripla-selfie-32mp/p/227421700/te/gs2f/,11,Magazine Luiza,3.149.10
"4,2","iPhone 11 Apple 64GB Preto 6,1” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-11-apple-64gb-preto-61-12mp-ios/p/155608700/te/ip11/,13,Magazine Luiza,3.887.40
,"iPhone 11 Apple 64GB (PRODUCT)RED 6,1” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-11-apple-64gb-product-red-61-12mp-ios/p/155610700/te/ip11/,,Magazine Luiza,3.887.40
,"Smartphone Samsung Galaxy A10s 32GB Preto - 4G 2GB RAM 6,2” Câm. Dupla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a10s-32gb-preto-4g-2gb-ram-62-cam-dupla-selfie-8mp/p/155568200/te/s10s/,,Magazine Luiza,899.99
"3,2","Smartphone Samsung Galaxy S20 FE 128GB Cloud Navy - 6GB RAM Tela 6,5” Câm. Tripla + Selfie 32MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-128gb-cloud-navy-6gb-ram-tela-65-cam-tripla-selfie-32mp/p/155591300/te/gs2f/,6,Magazine Luiza,2.609.10
,Iphone 8 Plus - 64GB - Dourado - Vitrine - Apple,,,https://www.magazineluiza.com.br/iphone-8-plus-64gb-dourado-vitrine-apple/p/fff3cbec86/te/ipn8/,,Magazine Luiza,3.238.54
"3,5","Smartphone Samsung Galaxy A11 64GB Preto 4G - Octa-Core 3GB RAM 6,4” Câm. Tripla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a11-64gb-preto-4g-octa-core-3gb-ram-64-cam-tripla-selfie-8mp/p/155584600/te/ga11/,37,Magazine Luiza,944.10
"4,7","iPhone 11 Apple 128GB Preto 6,1” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-11-apple-128gb-preto-61-12mp-ios/p/155611100/te/ip11/,28,Magazine Luiza,4.230.57
,iPhone 8 Plus 64 Gbyte Dourado Vitrine Usado Excelente Estado Apple- - Aplle,,,https://www.magazineluiza.com.br/iphone-8-plus-64-gbyte-dourado-vitrine-usado-excelente-estado-apple-aplle/p/aeb94g13ge/te/ipn8/,,Magazine Luiza,3.299.00
,Smart TV 4K Crystal UHD 58” Samsung UN58TU7020GXZD - Wi-Fi Bluetooth HDR10+ 2 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-4k-crystal-uhd-58-samsung-un58tu7020gxzd-wi-fi-bluetooth-hdr10-2-hdmi-1-usb/p/193435500/et/elit/,,Magazine Luiza,3.039.05
"4,5",Smart TV UHD 4K LED IPS 43” LG 43UN7300PSC Wi-Fi - Bluetooth Inteligência Artificial 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-uhd-4k-led-ips-43-lg-43un7300psc-wi-fi-bluetooth-inteligencia-artificial-3-hdmi-2-usb/p/225376800/et/tv4k/,130,Magazine Luiza,2.099.00
4,"Smartphone Samsung Galaxy S20 FE 128GB Cloud Red - 6GB RAM Tela 6,5” Câm. Tripla + Selfie 32MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-fe-128gb-cloud-red-6gb-ram-tela-65-cam-tripla-selfie-32mp/p/155592100/te/gs2f/,8,Magazine Luiza,2.609.10
"4,4",Smart TV LED 40” TCL 40S6500 Full HD Android - Wi-Fi HDR Inteligência Artificial 2 HDMI USB,,,https://www.magazineluiza.com.br/smart-tv-led-40-tcl-40s6500-full-hd-android-wi-fi-hdr-inteligencia-artificial-2-hdmi-usb/p/193425200/et/elit/,397,Magazine Luiza,1.799.30
"3,0",Smart TV LED 32” HD HQ HQSTV32NP Netflix Youtube 2 HDMI 2 USB Wi-Fi,,,https://www.magazineluiza.com.br/smart-tv-led-32-hd-hq-hqstv32np-netflix-youtube-2-hdmi-2-usb-wi-fi/p/beaggfbdjc/et/elit/,124,Magazine Luiza,1.259.10
"3,8","Smartphone Samsung Galaxy A51 128GB Branco 4G - 4GB RAM 6,5” Câm. Quádrupla + Câm. Selfie 32MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a51-128gb-branco-4g-4gb-ram-65-cam-quadrupla-cam-selfie-32mp/p/155572100/te/ga51/,214,Magazine Luiza,1.619.10
5,"iPhone 8 Apple 128GB Cinza-Espacial 4,7” 12MP - iOS",,,https://www.magazineluiza.com.br/iphone-8-apple-128gb-cinza-espacial-47-12mp-ios/p/155564800/te/ipn8/,2,Magazine Luiza,2.882.07
"4,2","iPhone 8 Apple 128GB Dourado 4,7” 12MP - iOS",,,https://www.magazineluiza.com.br/iphone-8-apple-128gb-dourado-47-12mp-ios/p/155565000/te/ipn8/,10,Magazine Luiza,2.882.07
"4,1","Smartphone Samsung Galaxy A12 64GB Vermelho 4G - Octa-Core 4GB RAM 6,5” Câm. Quádrupla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a12-64gb-vermelho-4g-octa-core-4gb-ram-65-cam-quadrupla-selfie-8mp/p/155616300/te/galx/,9,Magazine Luiza,1.079.10
"4,7","Smartphone Samsung Galaxy A21s 64GB 6,5” Câmera Quádrupla 48MP 8MP 2MP 2MP Frontal 13MP Azul",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a21s-64gb-65-camera-quadrupla-48mp-8mp-2mp-2mp-frontal-13mp-azul/p/aeckghh3kk/te/galx/,269,Magazine Luiza,1.357.03
"4,4","iPhone 8 Apple 64GB Dourado 4,7” 12MP - iOS",,,https://www.magazineluiza.com.br/iphone-8-apple-64gb-dourado-47-12mp-ios/p/155542800/te/ipn8/,72,Magazine Luiza,2.749.90
"4,3",Smart TV LED 32” TCL 32S6500S Android Wi-Fi - HDR Inteligência Artificial 2 HDMI USB,,,https://www.magazineluiza.com.br/smart-tv-led-32-tcl-32s6500s-android-wi-fi-hdr-inteligencia-artificial-2-hdmi-usb/p/193425100/et/elit/,674,Magazine Luiza,1.329.05
"4,1","Smartphone Samsung Galaxy S20+ 128GB Cosmic Gray - 8GB RAM Tela 6,7” Câm. Quádrupla + Selfie 10MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-128gb-cosmic-gray-8gb-ram-tela-67-cam-quadrupla-selfie-10mp/p/155577400/te/gs20/,39,Magazine Luiza,3.329.10
"3,8","Smartphone Samsung Galaxy A11 64GB Vermelho 4G - Octa-Core 3GB RAM 6,4” Câm. Tripla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a11-64gb-vermelho-4g-octa-core-3gb-ram-64-cam-tripla-selfie-8mp/p/155585000/te/ga11/,56,Magazine Luiza,944.10
"3,9","Smartphone Samsung Galaxy A10s 32GB Vermelho - 4G 2GB RAM 6,2” Câm. Dupla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a10s-32gb-vermelho-4g-2gb-ram-62-cam-dupla-selfie-8mp/p/155568600/te/s10s/,240,Magazine Luiza,899.99
"4,1","Smartphone Samsung Galaxy A01 32GB Azul Octa-Core - 2GB RAM Tela 5,7” Câm. Dupla + Câm. Selfie 5MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a01-32gb-azul-octa-core-2gb-ram-tela-57-cam-dupla-cam-selfie-5mp/p/155574500/te/gx01/,141,Magazine Luiza,674.10
"4,4","Smartphone Samsung Galaxy A11 64GB Azul 4G - Octa-Core 3GB RAM 6,4” Câm. Tripla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a11-64gb-azul-4g-octa-core-3gb-ram-64-cam-tripla-selfie-8mp/p/155584800/te/ga11/,70,Magazine Luiza,944.10
"4,8","Smartphone Samsung Galaxy A12 64GB Branco 4G - Octa-Core 4GB RAM 6,5” Câm. Quádrupla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a12-64gb-branco-4g-octa-core-4gb-ram-65-cam-quadrupla-selfie-8mp/p/155617400/te/galx/,4,Magazine Luiza,1.079.10
"4,2","Smartphone Samsung Galaxy S20 128GB Cloud Blue 4G - Octa-Core 8GB RAM 6,2” Câm. Tripla + Selfie 10MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-128gb-cloud-blue-4g-octa-core-8gb-ram-62-cam-tripla-selfie-10mp/p/155576800/te/gs20/,25,Magazine Luiza,2.699.00
"4,3","Smartphone Samsung Galaxy A31 128GB Preto 4G - Octa-Core 4GB RAM Tela 6,4” Câm.Quádrupla + Selfie",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a31-128gb-preto-4g-octa-core-4gb-ram-tela-64-cam-quadrupla-selfie/p/155581400/te/ga31/,34,Magazine Luiza,1.422.00
"4,1","Smartphone Samsung Galaxy A01 32GB Preto Octa-Core - 2GB RAM Tela 5,7” Câm. Dupla + Câm. Selfie 5MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a01-32gb-preto-octa-core-2gb-ram-tela-57-cam-dupla-cam-selfie-5mp/p/155574300/te/gx01/,90,Magazine Luiza,674.10
"4,3","Smartphone Samsung Galaxy A31 128GB Azul 4G - Octa-Core 4GB RAM Tela 6,4” Câm.Quádrupla + Selfie",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a31-128gb-azul-4g-octa-core-4gb-ram-tela-64-cam-quadrupla-selfie/p/155581600/te/ga31/,39,Magazine Luiza,1.422.00
"4,5",Smart TV UHD 4K LED 50” LG 50UN8000PSD Wi-Fi - Bluetooth HDR Inteligência Artificial 4 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-uhd-4k-led-50-lg-50un8000psd-wi-fi-bluetooth-hdr-inteligencia-artificial-4-hdmi-2-usb/p/225377200/et/tv4k/,106,Magazine Luiza,2.659.05
"4,5","Smartphone Samsung Galaxy A71 128GB Cinza 4G - 6GB RAM Tela 6,7” Câm. Quádrupla + Selfie 32MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a71-128gb-cinza-4g-6gb-ram-tela-67-cam-quadrupla-selfie-32mp/p/155587200/te/ga71/,81,Magazine Luiza,1.799.10
"3,7",Smartphone Samsung Galaxy A01 Core 32GB Azul - Processador Quad-Core 2GB RAM Câm.8MP + Selfie 5MP,,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a01-core-32gb-azul-processador-quad-core-2gb-ram-cam-8mp-selfie-5mp/p/155585600/te/galx/,64,Magazine Luiza,593.10
"3,5",Smartphone Samsung Galaxy A01 Core 32GB Vermelho - Processador Quad-Core 2GB RAM Câm.8MP + Selfie 5MP,,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a01-core-32gb-vermelho-processador-quad-core-2gb-ram-cam-8mp-selfie-5mp/p/155585800/te/galx/,49,Magazine Luiza,593.10
"4,4",Smart TV 4K Crystal UHD 58” Samsung UN58TU7020GXZD - Wi-Fi Bluetooth HDR10+ 2 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-4k-crystal-uhd-58-samsung-un58tu7020gxzd-wi-fi-bluetooth-hdr10-2-hdmi-1-usb/p/193435500/et/elit/,50,Magazine Luiza,3.039.05
"4,5",Smart TV LED PRO 43'' Full HD LG 43LM 631 3 HDMI 2 USB Wi-fi Conversor Digital,,,https://www.magazineluiza.com.br/smart-tv-led-pro-43-full-hd-lg-43lm-631-3-hdmi-2-usb-wi-fi-conversor-digital/p/gkg76gc40f/et/elit/,390,Magazine Luiza,1.842.03
"4,5",Smart TV HD LED 32” LG 32LM625BPSB Wi-Fi Bluetooth - HDR Inteligência Artificial 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-hd-led-32-lg-32lm625bpsb-wi-fi-bluetooth-hdr-inteligencia-artificial-3-hdmi-2-usb/p/193428500/et/elit/,520,Magazine Luiza,1.329.05
5,"Smartphone Samsung Galaxy A10s 32GB Vermelho - Absurdo 4G 2GB RAM Tela 6,2” Câm. Dupla",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a10s-32gb-vermelho-absurdo-4g-2gb-ram-tela-62-cam-dupla/p/155618100/te/s10s/,4,Magazine Luiza,989.10
"2,7",Smart TV LED 50” HQ HQSTV50NY Ultra HD 4K Netflix Youtube 3 HDMI 2 USB Wi-Fi,,,https://www.magazineluiza.com.br/smart-tv-led-50-hq-hqstv50ny-ultra-hd-4k-netflix-youtube-3-hdmi-2-usb-wi-fi/p/jak42kk0k2/et/elit/,28,Magazine Luiza,2.249.91
"4,5",Smart TV UHD 4K LED IPS 43” LG 43UN7300PSC Wi-Fi - Bluetooth Inteligência Artificial 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-uhd-4k-led-ips-43-lg-43un7300psc-wi-fi-bluetooth-inteligencia-artificial-3-hdmi-2-usb/p/225376800/et/tv4k/,130,Magazine Luiza,2.099.00
"3,6",Smartphone Samsung Galaxy A01 Core 32GB Preto - Processador Quad-Core 2GB RAM Câm.8MP + Selfie 5MP,,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a01-core-32gb-preto-processador-quad-core-2gb-ram-cam-8mp-selfie-5mp/p/155585400/te/galx/,60,Magazine Luiza,593.10
"4,3","Smartphone LG K51S 64GB Titânio 4G Octa-Core - 3GB RAM 6,55” Câm. Quádrupla + Selfie 13MP",,,https://www.magazineluiza.com.br/smartphone-lg-k51s-64gb-titanio-4g-octa-core-3gb-ram-655-cam-quadrupla-selfie-13mp/p/155585100/te/k51s/,80,Magazine Luiza,1.088.10
"4,6","Smartphone Samsung Galaxy A10s 32GB Azul Absurdo - 4G 2GB RAM Tela 6,2” Câm. Dupla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a10s-32gb-azul-absurdo-4g-2gb-ram-tela-62-cam-dupla-selfie-8mp/p/155617900/te/galx/,9,Magazine Luiza,809.10
,Smart TV LED 43” LG 43LM6300PSB Full HD Wi-Fi - Inteligência Artificial 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-led-43-lg-43lm6300psb-full-hd-wi-fi-inteligencia-artificial-3-hdmi-2-usb/p/193428600/et/elit/,,Magazine Luiza,1.999.00
,"Smartphone LG K41S 32GB Titânio 4G Octa-Core - 3GB RAM 6,55” Câm. Quádrupla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-lg-k41s-32gb-titanio-4g-octa-core-3gb-ram-655-cam-quadrupla-selfie-8mp/p/155583300/te/telg/,,Magazine Luiza,929.07
"4,4","Smartphone Samsung Galaxy A71 128GB Preto 4G - 6GB RAM Tela 6,7” Câm. Quádrupla + Selfie 32MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a71-128gb-preto-4g-6gb-ram-tela-67-cam-quadrupla-selfie-32mp/p/155572500/te/ga71/,144,Magazine Luiza,1.799.10
"4,7","Smartphone LG K52 64GB Cinza 4G Octa-Core 3GB RAM - Tela 6,6” Câm. Quádrupla + Selfie 8MP Dual Chip",,,https://www.magazineluiza.com.br/smartphone-lg-k52-64gb-cinza-4g-octa-core-3gb-ram-tela-66-cam-quadrupla-selfie-8mp-dual-chip/p/155593000/te/telg/,18,Magazine Luiza,1.115.07
"4,1",Smart TV Crystal UHD 4K LED 65” Samsung  - 65TU8000 Wi-Fi Bluetooth HDR 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-crystal-uhd-4k-led-65-samsung-65tu8000-wi-fi-bluetooth-hdr-3-hdmi-2-usb/p/225605900/et/elit/,91,Magazine Luiza,4.274.05
"4,6",Smart TV Crystal UHD 4K LED 50” Samsung  - 50TU8000 Wi-Fi Bluetooth HDR 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-crystal-uhd-4k-led-50-samsung-50tu8000-wi-fi-bluetooth-hdr-3-hdmi-2-usb/p/225605700/et/elit/,495,Magazine Luiza,2.564.05
"4,2",Smart TV LED 32” Samsung 32T4300A - Wi-Fi HDR 2 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-led-32-samsung-32t4300a-wi-fi-hdr-2-hdmi-1-usb/p/225608200/et/elit/,161,Magazine Luiza,1.399.00
"4,6",Smart TV UHD 4K LED 50” LG 50UN7310PSC Wi-Fi - Bluetooth Inteligência Artificial 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-uhd-4k-led-50-lg-50un7310psc-wi-fi-bluetooth-inteligencia-artificial-3-hdmi-2-usb/p/225376700/et/tv4k/,284,Magazine Luiza,2.469.05
"4,4",Smart TV 4K LED 60” LG 60UN7310PSA Wi-Fi Bluetooth - HDR Inteligência Artificial 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-4k-led-60-lg-60un7310psa-wi-fi-bluetooth-hdr-inteligencia-artificial-3-hdmi-2-usb/p/225376500/et/elit/,81,Magazine Luiza,3.199.00
"4,6",Smart TV UHD 4K LED 50” LG 50UN7310PSC Wi-Fi - Bluetooth Inteligência Artificial 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-uhd-4k-led-50-lg-50un7310psc-wi-fi-bluetooth-inteligencia-artificial-3-hdmi-2-usb/p/225376700/et/tv4k/,284,Magazine Luiza,2.469.05
,Smart TV LED 28” HD HQ HQSTV28NY Netflix Youtube HDMI USB Wi-Fi,,,https://www.magazineluiza.com.br/smart-tv-led-28-hd-hq-hqstv28ny-netflix-youtube-hdmi-usb-wi-fi/p/fdck6a436k/et/elit/,,Magazine Luiza,1.052.91
"4,6",Smart TV Crystal UHD 4K LED 55” Samsung  - 55TU8000 Wi-Fi Bluetooth HDR 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-crystal-uhd-4k-led-55-samsung-55tu8000-wi-fi-bluetooth-hdr-3-hdmi-2-usb/p/225605800/et/elit/,112,Magazine Luiza,2.999.15
